ISIN;YahooTicker;Name;Currency;Sector;Industry;Hight_52;Low_52;PeRatio;BookValue;PriceToBook;LastDividend;LastDividendYield;LastDividendDate;TSValue;KeyDate;TSDate;IndexName§  0        ;FirstDivYear;LastDivYear;DivIncreas;DivDecrease;DivGrowthSi;DivGrowthLast7;DivGrowthLast5;DivGrowthlast3;DivGrowthLast;DivYear_2017;DivYear_2018;DivYear_2019;DivYear_2020;DivYear_2021;PayoutYear_2017;PayoutYear_2018;PayoutYear_2019;PayoutYear_2020;PayoutYear_2021
CH0012221716;ABBN.SW;ABB (Asea Brown Boveri;CHF;Industrials;Electrical Equipment & Parts;27.2;14.11;10.4223;8.004;3.39205;0.8;0.0297;2020-03-30;26.89;2021-01-14;2021-01-12;SPI;2001;2020;11;2;-0.7333333333333334;0.1764705882352941;0.45454545454545453;0.05263157894736847;0.0;0.76;0.78;0.8;0.8;;0.76;0.78;;;
CH0012255144;UHRN.SW;Swatch (N;CHF;Consumer Cyclical;Luxury Goods;52.75;28.56;108.143;208.162;0.232223;1.1;0.0235;2020-05-18;47.2;2021-01-14;2021-01-12;SPI;2000;2020;12;4;-0.5416666666666666;-0.18518518518518517;-0.2666666666666666;-0.18518518518518517;-0.3125;1.35;1.5;1.6;1.1;;0.4821428571428572;0.4545454545454546;;;
CH0012255151;UHR.SW;Swatch (I;CHF;Consumer Cyclical;Luxury Goods;280.5;151.0;563.758;208.162;1.2106;5.5;0.0225;2020-05-18;247.0;2021-01-14;2021-01-12;SPI;2000;2020;12;4;-0.5416666666666666;-0.18518518518518517;-0.26666666666666666;-0.18518518518518517;-0.3125;6.75;7.5;8.0;5.5;;0.4856115107913669;0.460122699386503;;;
CH0012268360;KUD.SW;Kudelski;CHF;Communication Services;Entertainment;5.74;2.505;;6.692;0.534967;0.1;0.0281;2020-04-20;3.57;2021-01-14;2021-01-12;SPI;2006;2020;3;4;-0.6666666666666666;-0.5;-0.5;0.0;-0.5;0.1;0.2;0.2;0.1;;;;;;
CH0012280076;STMN.SW;Straumann;CHF;Healthcare;Medical Instruments & Supplies;1111.5;547.2;245.384;66.524;15.5808;5.75;0.0055;2020-04-09;1001.5;2021-01-14;2021-01-12;SPI;2000;2020;10;4;-0.425;0.5333333333333333;0.5333333333333333;0.35294117647058826;-0.4523809523809524;4.25;4.75;10.5;5.75;;0.24285714285714285;0.2761627906976744;0.544041450777202;;
CH0012335540;VONN.SW;Vontobel;CHF;Financial Services;Asset Management;74.95;36.12;17.1198;31.309;2.37312;2.25;0.0306;2020-04-01;74.5;2021-01-14;2021-01-12;SPI;2003;2020;12;2;2.0;0.8750000000000001;0.4516129032258064;0.18421052631578952;0.07142857142857138;1.9;2.1;2.1;2.25;;0.5277777777777778;0.5384615384615385;0.47727272727272724;;
CH0012410517;BALN.SW;Bâloise;CHF;Financial Services;Insurance—Diversified;183.3;105.7;15.2434;138.23;1.15315;6.4;0.0402;2020-04-28;159.7;2021-01-14;2021-01-12;SPI;1999;2020;11;3;-0.6631578947368421;0.4222222222222223;0.2800000000000001;0.23076923076923078;-0.4666666666666666;5.2;5.6;12.0;6.4;;0.45217391304347826;0.5045045045045045;0.8;;
CH0012453913;TEMN.SW;Temenos;CHF;Technology;Software—Application;168.6;91.54;55.8168;6.201;18.1826;0.85;0.0075;2020-05-22;117.0;2021-01-14;2021-01-12;SPI;2014;2020;6;0;1.4285714285714286;;1.1249999999999998;0.5454545454545453;0.1333333333333333;0.55;0.65;0.75;0.85;;0.2894736842105263;0.28260869565217395;0.3;;
CH0012530207;BANB.SW;Bachem;CHF;Basic Materials;Chemicals;418.0;147.0;81.5149;31.272;12.4233;3.0;0.0077;2020-04-24;393.5;2021-01-14;2021-01-12;SPI;2000;2020;13;5;-0.7692307692307693;1.0;0.5;0.2;0.09106382359680096;2.5;2.74961;2.74961;3.0;;0.8064516129032258;0.8087088235294119;0.7050282051282052;;
CH0012549785;SOON.SW;Sonova;CHF;Healthcare;Medical Instruments & Supplies;258.6;141.0;42.7973;36.023;6.23491;;;2019-06-17;221.3;2021-01-14;2021-01-12;SPI;2006;2019;10;0;4.76158;1.4006583333333336;0.516205263157895;0.3718047619047619;0.10799615384615388;2.3;2.6;2.88079;;;0.43396226415094336;0.42622950819672134;0.4175057971014493;;
CH0012684657;BOBNN.SW;Bobst;CHF;Industrials;Specialty Industrial Machinery;62.9;33.0;30.4382;31.714;1.83988;1.5;0.0257;2020-04-09;59.3;2021-01-14;2021-01-12;SPI;2003;2020;7;3;-0.09090909090909086;;0.2;-0.11764705882352938;0.0;1.7;2.6;1.5;1.5;;0.24637681159420288;0.6842105263157895;0.3658536585365854;;
CH0012829898;EMMN.SW;Emmi;CHF;Consumer Defensive;Packaged Foods;958.0;725.0;31.0751;219.875;4.24332;12.0;0.0129;2020-04-06;919.0;2021-01-14;2021-01-12;SPI;2006;2020;8;1;3.6153846153846154;2.3333333333333335;2.1578947368421053;1.0338983050847457;0.3333333333333333;5.9;10.0;9.0;12.0;;0.19536423841059605;0.2293577981651376;0.28938906752411575;;
CH0012949464;GMI.SW;Groupe Minoteries SA;CHF;Consumer Defensive;Farm Products;374.0;280.0;21.1038;303.327;1.08793;8.0;0.0242;2020-06-23;330.0;2021-01-14;2021-01-12;SPI;2003;2020;10;0;2.6363636363636362;0.6;0.6;0.14285714285714285;0.14285714285714285;7.0;7.0;7.0;8.0;;0.4;0.38674033149171266;0.4117647058823529;;
CH0013841017;LONN.SW;Lonza;CHF;Healthcare;Diagnostics & Research;637.8;301.0;53.2777;87.161;6.74155;2.75;0.0047;2020-04-30;588.4;2021-01-14;2021-01-12;SPI;2001;2020;6;2;-0.8166666666666667;0.2790697674418605;0.1;;0.0;;2.75;2.75;2.75;;;0.36666666666666664;0.3160919540229885;;
CH0014284498;SFZN.SW;Siegfried;CHF;Healthcare;Drug Manufacturers—Specialty & Generic;689.0;313.5;62.1967;168.43;3.72855;2.8;0.0045;2020-07-02;644.5;2021-01-14;2021-01-12;SPI;1996;2020;8;4;-0.7759999999999999;1.3333333333333333;0.8666666666666666;0.3999999999999999;0.07692307692307682;2.0;2.4;2.6;2.8;;0.2061855670103093;0.183206106870229;0.20800000000000002;;
CH0014345117;CFT.SW;Compagnie Financiere Tradition;CHF;Financial Services;Capital Markets;119.0;95.4;11.0352;51.069;2.21269;4.9;0.0434;2020-05-22;111.5;2021-01-14;2021-01-12;SPI;2003;2020;10;3;0.6339866666666666;1.45098;0.6339866666666666;0.1328982278387397;0.02857022955222634;4.32692;4.7658;4.7658;4.90196;;0.6868126984126984;0.7008529411764706;0.5741927710843373;;
CH0014786500;VATN.SW;Valiant;CHF;Financial Services;Banks—Regional;107.0;67.5;11.3097;146.795;0.59062;5.0;0.0577;2020-05-15;87.0;2021-01-14;2021-01-12;SPI;1999;2020;9;1;-0.7058823529411765;0.5624999999999999;0.5624999999999999;0.31578947368421056;0.13636363636363627;3.8;4.0;4.4;5.0;;0.5066666666666666;0.5263157894736842;0.5714285714285715;;
CH0014852781;SLHN.SW;Swiss Life;CHF;Financial Services;Insurance—Diversified;522.4;256.3;12.5327;490.495;0.88849;15.0;0.0344;2020-07-24;433.2;2021-01-14;2021-01-12;SPI;2006;2020;9;3;3.0;3.4444444444444446;2.076923076923077;0.8181818181818182;-0.3939393939393939;11.0;13.5;33.0;20.0;;0.3716216216216216;0.42857142857142855;0.9041095890410958;;
CH0016440353;EMSN.SW;EMS-CHEMIE;CHF;Basic Materials;Specialty Chemicals;880.0;496.6;43.3571;78.541;10.6951;15.6;0.0186;2020-08-11;851.0;2021-01-14;2021-01-12;SPI;2005;2020;10;3;0.10000000000000009;-0.4133333333333333;-0.5599999999999999;0.10000000000000009;0.035294117647058906;4.0;4.0;4.25;4.4;;0.1941747572815534;0.1801801801801802;0.18888888888888888;;
CH0017875789;JFN.SW;Jungfraubahn;CHF;Industrials;Railroads;179.8;91.9;44.4517;101.395;1.34326;;;2020-05-20;138.8;2021-01-14;2021-01-12;SPI;1998;2019;11;1;-0.65;0.5555555555555555;0.5555555555555555;0.3999999999999999;0.16666666666666663;2.1;2.4;2.8;;;0.295774647887324;0.29268292682926833;0.3076923076923077;;
CH0018294154;PSPN.SW;PSP Swiss Property;CHF;Real Estate;Real Estate—Diversified;157.1;100.2;16.7308;97.352;1.20593;3.6;0.0307;2020-04-15;115.6;2021-01-14;2021-01-12;SPI;2003;2020;8;1;-0.39999999999999997;0.12499999999999997;0.10769230769230773;0.07462686567164178;0.0285714285714286;3.35;3.4;3.5;3.6;;0.5982142857142858;0.5074626865671642;0.35353535353535354;;
CH0019107025;APGN.SW;APG SGA;CHF;Communication Services;Advertising Agencies;288.5;155.2;34.1379;24.005;8.24828;;;2020-05-22;198.0;2021-01-14;2021-01-12;SPI;2001;2020;9;5;-0.56;0.5714285714285714;0.0;-0.08333333333333333;0.1;12.0;12.0;10.0;11.0;;0.7100591715976332;0.7643312101910829;0.7194244604316546;;
CH0019396990;YPSN.SW;Ypsomed;CHF;Healthcare;Medical Instruments & Supplies;160.0;102.4;176.185;30.319;4.78248;0.2;0.0014;2020-07-08;147.2;2021-01-14;2021-01-12;SPI;2013;2020;5;2;0.4999999999999999;0.4999999999999999;-0.5;-0.7692307692307692;-0.7272727272727273;1.3;2.8;1.1;0.3;;0.35135135135135137;0.6829268292682927;0.22916666666666669;;
CH0021218067;EVE.SW;Evolva;CHF;Healthcare;Biotechnology;0.374;0.1502;;0.204;1.06863;;;;0.223;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0021545667;VAHN.SW;VAUDOISE VERSICHERUNGEN;CHF;Financial Services;Insurance—Diversified;608.0;380.0;11.2318;662.69;0.691123;15.0;0.0328;2020-05-13;460.0;2021-01-14;2021-01-12;SPI;2001;2019;9;2;-0.8818181818181818;0.4444444444444444;0.18181818181818182;0.08333333333333333;0.08333333333333333;12.0;12.0;13.0;;;0.29850746268656714;0.2823529411764706;0.2857142857142857;;
CH0022268228;EFGN.SW;EFG International;CHF;Financial Services;Banks—Diversified;7.27;3.825;19.5925;5.634;1.10934;0.3;0.0489;2020-12-10;6.16;2021-01-14;2021-01-12;SPI;2008;2020;4;4;-0.14285714285714282;1.9999999999999998;0.19999999999999996;0.19999999999999996;0.0;0.25;0.5;0.3;0.3;;;;;;
CH0022427626;LEHN.SW;LEM;CHF;Technology;Electronic Components;1918.0;850.0;36.5385;80.799;23.4161;40.0;0.0218;2020-06-16;1838.0;2021-01-14;2021-01-12;SPI;2001;2020;8;6;2.3333333333333335;0.3333333333333333;0.0;0.14285714285714285;-0.047619047619047616;35.0;40.0;42.0;40.0;;0.8951406649616368;0.8547008547008548;0.9130434782608695;0.75046904315197;
CH0023405456;DUFN.SW;Dufry;CHF;Consumer Cyclical;Specialty Retail;96.5;19.4;;33.954;1.55681;3.91;0.0758;2020-05-11;51.66;2021-01-14;2021-01-12;SPI;2018;2020;1;0;0.06666666666666667;;;;0.0;;;4.0;4.0;;;;;;
CH0023868554;IMPN.SW;Implenia;CHF;Industrials;Engineering & Construction;52.5;16.79;6.35954;25.736;0.986944;0.75;0.0295;2020-03-30;25.16;2021-01-14;2021-01-12;SPI;2013;2020;3;2;-0.46428571428571425;-0.46428571428571425;-0.5833333333333334;-0.625;0.5;2.0;2.0;0.5;0.75;;1.0526315789473684;;0.3125;;
CH0024590272;ALSN.SW;ALSO;CHF;Technology;Information Technology Services;263.0;123.0;33.6577;56.234;4.49017;3.25;0.0129;2020-03-26;250.5;2021-01-14;2021-01-12;SPI;1996;2020;15;4;0.08333333333333333;1.7083333333333333;1.0312499999999998;0.4444444444444444;0.08333333333333333;2.25;2.75;3.0;3.25;;0.3125;0.4365079365079365;0.38461538461538464;;
CH0024608827;PGHN.SW;Partners Group;CHF;Financial Services;Asset Management;1081.0;525.0;34.0242;66.046;15.7087;25.5;0.0246;2020-05-15;1050.0;2021-01-14;2021-01-12;SPI;2009;2020;10;1;5.0;3.08;2.0;0.7;0.1590909090909091;15.0;19.0;22.0;25.5;;0.5338078291814946;0.662020905923345;0.6528189910979227;;
CH0024638196;SCHP.SW;Schindler;CHF;Industrials;Specialty Industrial Machinery;264.0;185.2;35.3019;32.687;7.33319;4.0;0.0167;2020-03-23;241.6;2021-01-14;2021-01-12;SPI;2005;2020;7;1;-0.42857142857142855;0.818181818181818;0.818181818181818;0.3333333333333333;0.0;3.0;4.0;4.0;4.0;;0.38961038961038963;0.45454545454545453;0.5;;
CH0024638212;SCHN.SW;Schindler;CHF;Industrials;Specialty Industrial Machinery;254.4;175.0;35.4934;32.687;7.37296;4.0;0.0166;2020-03-23;242.8;2021-01-14;2021-01-12;SPI;2005;2020;7;1;-0.42857142857142855;0.818181818181818;0.818181818181818;0.3333333333333333;0.0;3.0;4.0;4.0;4.0;;0.38961038961038963;0.45454545454545453;0.5;;
CH0024666528;HOCN.SW;HOCHDORF;CHF;Consumer Defensive;Packaged Foods;91.9;50.0;;111.967;0.543017;;;2019-04-16;60.5;2021-01-14;2021-01-12;SPI;2008;2019;3;1;-0.16666666666666663;0.3333333333333333;0.24999999999999994;0.08108108108108103;0.0;;4.0;4.0;;;;2.857142857142857;-0.024301336573511544;;
CH0024736404;ESUN.SW;Edisun Power Europe;CHF;Utilities;Utilities—Renewable;136.0;90.0;32.2917;75.333;1.64602;1.1;0.0088;2020-04-29;126.0;2021-01-14;2021-01-12;SPI;2019;2019;0;0;0.0;;;;;;;;;;;;;;
CH0025238863;KNIN.SW;Kühne + Nagel International;CHF;Industrials;Integrated Freight & Logistics;209.2;119.25;31.9415;18.603;11.1434;4.0;0.0193;2020-09-04;204.9;2021-01-14;2021-01-12;SPI;2003;2020;13;3;1.6666666666666667;1.2857142857142858;1.0;0.45454545454545453;0.3333333333333333;5.5;5.75;6.0;8.0;;0.8870967741935484;0.8984375;0.8955223880597015;;
CH0025343259;CLTN.SW;COLTENE;CHF;Healthcare;Medical Instruments & Supplies;95.0;56.1;40.9524;13.096;6.56689;1.5;0.0174;2020-04-06;86.6;2021-01-14;2021-01-12;SPI;2008;2020;4;6;-0.6511627906976744;-0.16666666666666669;-0.4;-0.4444444444444445;-0.5;2.7;3.0;3.0;1.5;;0.6000000000000001;0.9375;0.8823529411764706;;
CH0025536027;BCHN.SW;Burckhardt Compression;CHF;Industrials;Specialty Industrial Machinery;343.0;138.0;28.2318;71.912;4.75581;6.0;0.0175;2020-07-07;340.0;2021-01-14;2021-01-12;SPI;2008;2020;3;3;0.0;-0.3333333333333333;-0.4;-0.14285714285714285;0.0;7.0;6.0;6.0;6.0;;0.625;0.7058823529411765;0.7317073170731708;0.625;
CH0025607331;HREN.SW;Romande Energie;CHF;Utilities;Utilities—Renewable;1310.0;975.0;21.9615;1768.95;0.635971;36.0;0.032;2020-05-22;1115.0;2021-01-14;2021-01-12;SPI;2001;2019;12;2;8.6;0.44;0.2;0.09090909090909091;0.0;36.0;36.0;36.0;;;0.32142857142857145;0.75;1.125;;
CH0025751329;LOGN.SW;Logitech;CHF;Technology;Computer Hardware;94.78;28.67;23.3443;10.109;9.11465;0.79;0.0086;2020-09-18;91.1;2021-01-14;2021-01-12;SPI;2012;2020;7;1;0.0051898734177215095;2.781428571428572;0.5512795467864817;0.3039408866995075;0.08781865031582498;0.609;0.667796;0.729993;0.7941;;0.5075000000000001;0.5564966666666666;0.486662;0.2941111111111111;
CH0027148649;SANN.SW;Santhera Pharmaceuticals;CHF;Healthcare;Biotechnology;12.58;2.55;;0.018;150.556;;;;2.72;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0028422100;BBN.SW;Bellevue;CHF;Financial Services;Asset Management;33.9;19.55;155.882;10.987;2.89433;1.25;0.0393;2020-03-26;32.8;2021-01-14;2021-01-12;SPI;2004;2020;5;5;1.2916666666666667;0.375;1.75;;1.4999999999999998;;1.1;1.1;2.75;;;0.7333333333333334;;;
CH0029850754;ADXN.SW;Addex Therapeutics;CHF;Healthcare;Biotechnology;2.95;0.95;;0.588;2.79762;;;;1.6;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0030170408;GEBN.SW;Geberit;CHF;Industrials;Building Products & Equipment;600.6;361.4;33.0623;46.405;12.1797;11.3;0.02;2020-04-03;594.2;2021-01-14;2021-01-12;SPI;2001;2020;13;3;0.13000000000000006;3.035714285714286;0.36144578313253006;0.13000000000000006;0.046296296296296294;10.0;10.4;10.8;11.3;;0.6993006993006993;0.6341463414634148;0.6033519553072627;;
CH0030380734;HUBN.SW;Huber + Suhner;CHF;Technology;Communication Equipment;78.2;44.75;32.4418;28.708;2.61948;1.6;0.0213;2020-04-03;76.1;2021-01-14;2021-01-12;SPI;1997;2020;10;10;-0.96;2.2;0.142857142857143;0.2800000000000001;0.6000000000000001;1.25;1.1;1.0;1.6;;0.5681818181818181;0.34375;0.3125;;
CH0030486770;DAE.SW;Dätwyler;CHF;Industrials;Industrial Distribution;264.5;125.6;;39.073;6.57743;3.0;0.0117;2020-03-13;260.5;2021-01-14;2021-01-12;SPI;1996;2020;11;4;-0.95;0.1538461538461538;0.404546986778531;0.36363636363636354;0.0;2.2;3.0;3.0;3.0;;0.30136986301369867;0.4225352112676057;-0.5882352941176471;;
CH0032816131;SFPN.SW;Swiss Finance & Property Investment;CHF;Real Estate;Real Estate—Development;110.0;83.0;21.3387;95.62;0.993516;3.6;0.0379;2020-09-15;95.0;2021-01-14;2021-01-12;SPI;2017;2020;0;0;0.0;;;0.0;0.0;;3.6;3.6;3.6;;;0.9;0.6545454545454545;;
CH0033361673;UBXN.SW;u-blox;CHF;Technology;Communication Equipment;96.85;43.8;;41.628;1.87734;0.6;0.008;2020-07-10;69.85;2021-01-14;2021-01-12;SPI;2013;2020;6;1;-0.4;-0.4;-0.625;-0.7142857142857143;-0.8125;2.1;2.25;3.2;0.6;;0.28767123287671237;0.4017857142857143;1.6842105263157896;;
CH0033813293;LLQ.SW;Lalique;CHF;Consumer Cyclical;Luxury Goods;40.0;21.2;26.5098;23.162;1.45929;;;2019-05-31;34.2;2021-01-14;2021-01-12;SPI;2019;2019;0;0;0.0;;;;;;;;;;;;;;
CH0038285679;ODHN.SW;Orascom Development;CHF;Consumer Cyclical;Lodging;15.3;6.3;;9.105;1.02691;;;;9.5;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0038388911;SUN.SW;Sulzer;CHF;Industrials;Specialty Industrial Machinery;110.5;40.12;32.916;39.466;2.53129;4.0;0.04;2020-04-17;98.2;2021-01-14;2021-01-12;SPI;1996;2020;9;2;-0.6666666666666666;0.24999999999999994;0.14285714285714285;0.14285714285714285;0.14285714285714285;3.5;3.5;3.5;4.0;;1.4583333333333335;1.0;0.7777777777777778;;
CH0038863350;NESN.SW;Nestlé;CHF;Consumer Defensive;Packaged Foods;112.62;83.37;21.4524;15.437;6.50645;2.7;0.0269;2020-04-27;100.36;2021-01-14;2021-01-12;SPI;2003;2020;16;1;-0.6142857142857142;0.31707317073170754;0.22727272727272727;0.17391304347826103;0.1020408163265306;2.3;2.35;2.45;2.7;;1.0;0.6911764705882354;0.5697674418604651;;
CH0039542854;MCHN.SW;MCH;CHF;Communication Services;Advertising Agencies;25.7;10.75;;3.677;3.39951;;;2017-04-28;12.55;2021-01-14;2021-01-12;SPI;2003;2017;2;2;-0.8888888888888888;0.0;0.0;0.0;0.0;0.5;;;;;-0.03164556962025316;;;;
CH0039821084;METN.SW;METALL ZUG;CHF;Consumer Cyclical;Furnishings, Fixtures & Appliances;2430.0;1095.0;24.7787;1540.75;1.04819;17.0;0.0105;2020-04-28;1595.0;2021-01-14;2021-01-12;SPI;2010;2020;3;3;-0.4188034188034188;;-0.7213114754098361;-0.7571428571428571;-0.7571428571428571;70.0;70.0;70.0;17.0;;0.4641909814323607;0.4943502824858757;1.0736196319018405;;
CH0042615283;ROSE.SW;Zur Rose;CHF;Healthcare;Pharmaceutical Retailers;367.0;95.2;;41.369;8.40001;;;;352.0;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0043238366;ARYN.SW;ARYZTA;CHF;Consumer Defensive;Packaged Foods;1.096;0.281;;21.67;0.0373327;;;2017-01-30;0.7725;2021-01-14;2021-01-12;SPI;2011;2017;4;2;0.19346105789254484;;0.009156541644655914;-0.13845460012026453;-0.12570556826849721;0.5731;;;;;-0.05458095238095238;;;;
CH0044328745;CB;Chubb;USD;Financial Services;Insurance—Property & Casualty;167.74;87.35;30.8677;124.98;1.24676;3.12;0.0199;2020-12-17;156.61;2021-01-14;2021-01-12;S&P500, US Dividend Aristokrates;1994;2020;20;6;4.121490370272151;-0.05504587155963308;-0.37449392712550617;0.09574468085106384;0.03691275167785231;2.82;2.9;2.98;3.09;;0.34390243902439027;0.3411764705882353;0.30721649484536084;;
CH0100191136;RLF.SW;Relief Therapeutics;CHF;Healthcare;Biotechnology;0.8;0.0008;315.0;0.011;28.6364;;;;0.31;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0100837282;KARN.SW;Kardex;CHF;Industrials;Specialty Industrial Machinery;216.0;92.3;39.5813;23.508;8.84805;4.5;0.0214;2020-04-16;209.5;2021-01-14;2021-01-12;SPI;2014;2020;3;1;0.6981132075471699;;1.7272727272727275;;0.125;;3.6;4.0;4.5;;;0.72;0.6896551724137931;;
CH0102484968;BAER.SW;Julius Bär;CHF;Financial Services;Asset Management;55.22;24.32;19.5321;29.179;1.88834;1.5;0.0272;2020-11-04;54.5;2021-01-14;2021-01-12;SPI;2011;2020;6;1;2.75;2.75;1.25;;0.5;;1.4;1.5;2.25;;;0.4117647058823529;0.7142857142857143;;
CH0102659627;GAM.SW;GAM;CHF;Financial Services;Asset Management;3.688;1.18;;2.918;0.765593;;;2018-04-30;2.202;2021-01-14;2021-01-12;SPI;2009;2018;1;0;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.0;;;0.65;;;;;-0.10833333333333334;;;
CH0102993182;TEL;TE Connectivity;USD;Technology;Electronic Components;131.969;48.62;;28.377;4.58822;0.5;0.0038;2020-11-19;129.53;2021-01-14;2021-01-12;S&P500;2008;2020;10;1;2.275862068965517;0.9791666666666666;0.4843749999999999;0.21019108280254767;0.04395604395604387;1.57;2.12;1.82;1.9;;0.33404255319148934;0.2904109589041096;0.337037037037037;;
CH0106213793;POLN.SW;Polyphor;CHF;Healthcare;Biotechnology;9.45;4.88;;2.672;2.98653;;;;8.05;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0108503795;MBTN.SW;Meyer Burger;CHF;Technology;Semiconductor Equipment & Materials;0.415;0.1055;;0.227;1.69075;;;;0.3934;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0110240600;ARBN.SW;Arbonia;CHF;Industrials;Building Products & Equipment;15.3;5.75;36.855;12.134;1.2362;;;2020-04-28;15.16;2021-01-14;2021-01-12;SPI;2014;2020;1;1;-0.26666666666666666;;;;0.09999999999999995;;;0.2;0.22;;;;;;
CH0110303119;LECN.SW;Leclanche (Leclanché SA;CHF;Industrials;Electrical Equipment & Parts;1.395;0.476;;-0.301;;;;;1.085;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0111677362;ORON.SW;Orior;CHF;Consumer Defensive;Packaged Foods;94.7;65.7;18.2758;10.703;6.7738;2.32;0.032;2020-06-08;72.5;2021-01-14;2021-01-12;SPI;2012;2020;8;0;1.4041450777202074;1.3794871794871792;1.3199999999999998;1.2200956937799043;1.0714285714285712;2.09;2.17;2.24;4.64;;0.387037037037037;0.434;0.46666666666666673;;
CH0114405324;GRMN;Garmin;USD;Technology;Scientific & Technical Instruments;123.55;61.04;22.6919;26.691;4.52887;2.44;0.0202;2021-03-12;122.02;2021-01-14;2021-01-12;S&P500;2004;2020;11;2;8.6;0.33333333333333326;0.19402985074626874;-0.21568627450980396;0.07142857142857129;3.06;2.61;2.24;2.4;;0.827027027027027;0.7054054054054053;0.44800000000000006;;
CH0118530366;PEAN.SW;Peach Property Group;CHF;Consumer Cyclical;Residential Construction;47.0;24.8;4.09207;56.456;0.793538;;;2012-05-15;45.1;2021-01-14;2021-01-12;SPI;2012;2012;0;0;0.0;;;;;;;;;;;;;;
CH0122527648;PNHO.SW;poenina;CHF;Industrials;Engineering & Construction;50.0;37.0;16.8058;15.721;3.07232;1.0;0.0208;2020-05-26;48.2;2021-01-14;2021-01-12;SPI;2019;2020;0;1;-0.4117647058823529;;;;-0.4117647058823529;;;;1.0;;;;;;
CH0126639464;CALN.SW;Calida;CHF;Consumer Cyclical;Apparel Manufacturing;38.0;25.0;;18.736;1.61187;;;2020-05-04;31.1;2021-01-14;2021-01-12;SPI;2012;2020;1;1;0.0;0.0;0.0;;0.0;;0.8;0.8;0.8;;;0.4;0.4210526315789474;;
CH0126673539;DKSH.SW;DKSH;CHF;Industrials;Consulting Services;71.75;41.0;28.6715;25.548;2.80452;1.9;0.0265;2020-05-18;69.0;2021-01-14;2021-01-12;SPI;2014;2020;6;0;4.181818181818181;;3.956521739130436;2.8000000000000003;2.081081081081081;1.5;1.65;1.85;5.7;;0.46875;0.4230769230769231;0.6851851851851851;;
CH0126881561;SREN.SW;Swiss Re;CHF;Financial Services;Insurance—Reinsurance;117.05;52.68;;96.569;0.87875;5.9;0.0695;2020-04-21;84.48;2021-01-14;2021-01-12;SPI;1996;2020;19;4;-0.7377777777777779;0.4750000000000001;0.9666666666666668;0.21649484536082492;0.0535714285714287;4.85;5.0;5.6;5.9;;4.85;3.5714285714285716;2.3333333333333335;;
CH0127480363;AUTN.SW;Autoneum;CHF;Consumer Cyclical;Auto Parts;175.7;50.0;;57.82;2.9073;;;2019-04-01;171.6;2021-01-14;2021-01-12;SPI;2014;2019;2;1;1.769230769230769;;1.769230769230769;-0.19999999999999998;-0.4461538461538461;6.5;6.5;3.6;;;0.33163265306122447;0.5508474576271186;-0.17307692307692307;;
CH0130293662;BKW.SW;BKW;CHF;Utilities;Utilities—Renewable;106.0;69.1;18.0456;63.954;1.61991;2.2;0.0212;2020-05-19;105.0;2021-01-14;2021-01-12;SPI;2013;2020;3;0;0.8333333333333336;0.8333333333333336;0.37500000000000006;0.37500000000000006;0.2222222222222223;1.6;1.8;1.8;2.2;;0.33333333333333337;0.5142857142857143;0.24324324324324323;;
CH0148052126;ZUGN.SW;Zug Estate b;CHF;Real Estate;Real Estate—Diversified;2420.0;1775.0;17.2088;1747.98;1.12415;31.0;0.0158;2020-04-09;1975.0;2021-01-14;2021-01-12;SPI;2014;2020;4;1;-0.21212121212121213;;-0.2972972972972973;;-0.5357142857142857;;25.5;28.0;13.0;;;0.3337696335078534;0.18779342723004697;;
CH0187624256;VBSN.SW;IVF HARTMANN;CHF;Healthcare;Medical Instruments & Supplies;190.0;125.0;32.2803;53.669;3.48432;2.5;0.0134;2020-04-23;188.0;2021-01-14;2021-01-12;SPI;1996;2020;13;2;-0.9375;0.31578947368421056;0.13636363636363627;0.041666666666666706;0.0;2.4;2.5;2.5;2.5;;0.3582089552238806;0.423728813559322;0.4901960784313726;;
